OpenTimeUtc,Open,High,Low,Close,TickVolume,Spread
2026-09-11T17:33:46.529+00:00,4368.45,4369.27,4368.31,4368.95,25,0.11
2026-09-11T17:33:54.196+00:00,4368.93,4369.02,4368.45,4368.57,25,0.11
2026-09-11T17:34:02.390+00:00,4368.6,4369.16,4368.6,4368.87,25,0.11
2026-09-11T17:34:10.984+00:00,4368.84,4369.21,4368.76,4369.2,25,0.11
2026-09-11T17:34:20.416+00:00,4369.21,4369.44,4368.95,4369.43,25,0.1
2026-09-11T17:34:28.288+00:00,4369.26,4369.39,4369.04,4369.11,25,0.08
2026-09-11T17:34:36.633+00:00,4369.14,4369.45,4368.87,4369.18,25,0.09
2026-09-11T17:34:43.506+00:00,4369.18,4369.41,4368.89,4369.41,25,0.08
2026-09-11T17:34:51.904+00:00,4369.4,4369.49,4368.84,4369.37,25,0.08
2026-09-11T17:35:01.428+00:00,4369.36,4369.6,4369.13,4369.19,25,0.08
2026-09-11T17:35:08.413+00:00,4369.14,4369.18,4368.63,4368.63,25,0.08
2026-09-11T17:35:17.067+00:00,4368.62,4369.2,4368.62,4368.89,25,0.08
2026-09-11T17:35:25.842+00:00,4368.88,4369.49,4368.78,4369.49,25,0.08
2026-09-11T17:35:35.978+00:00,4369.56,4369.64,4369.35,4369.44,25,0.1
2026-09-11T17:35:43.765+00:00,4369.62,4369.7,4368.95,4369.15,25,0.08
2026-09-11T17:35:51.117+00:00,4369.14,4369.18,4368.4,4368.6,25,0.09
2026-09-11T17:35:58.943+00:00,4368.3,4368.72,4368.3,4368.68,25,0.1
2026-09-11T17:36:06.933+00:00,4368.7,4369.42,4368.61,4369.21,25,0.11
2026-09-11T17:36:16.893+00:00,4369.13,4369.51,4368.95,4369.2,25,0.08
2026-09-11T17:36:24.738+00:00,4369.19,4369.19,4368.76,4369.16,25,0.1
2026-09-11T17:36:33.790+00:00,4369.23,4369.36,4368.72,4368.72,25,0.09
2026-09-11T17:36:41.928+00:00,4368.79,4368.86,4366.93,4367.51,25,0.12
2026-09-11T17:36:48.624+00:00,4367.51,4368.05,4367.18,4368.02,25,0.11
2026-09-11T17:36:56.443+00:00,4368.13,4368.15,4367.53,4367.58,25,0.11
2026-09-11T17:37:05.724+00:00,4367.9,4367.91,4367.32,4367.76,25,0.11
2026-09-11T17:37:14.468+00:00,4367.76,4367.79,4367.3,4367.41,25,0.11
2026-09-11T17:37:23.376+00:00,4367.37,4367.64,4367.16,4367.29,25,0.12
2026-09-11T17:37:30.646+00:00,4367.2,4367.49,4366.86,4367.09,25,0.1
2026-09-11T17:37:41.228+00:00,4366.83,4367.06,4366.45,4366.75,25,0.12
2026-09-11T17:37:50.259+00:00,4366.78,4366.78,4365.86,4365.87,25,0.1
2026-09-11T17:37:57.959+00:00,4365.83,4365.86,4365.4,4365.66,25,0.1
2026-09-11T17:38:05.184+00:00,4365.66,4365.69,4365.22,4365.35,25,0.1
2026-09-11T17:38:12.209+00:00,4365.39,4365.39,4364.94,4364.96,25,0.09
2026-09-11T17:38:20.659+00:00,4364.98,4365.09,4364.49,4364.69,25,0.09
2026-09-11T17:38:29.117+00:00,4364.85,4364.85,4364.27,4364.49,25,0.09
2026-09-11T17:38:36.203+00:00,4364.49,4364.51,4363.51,4363.6,25,0.08
2026-09-11T17:38:44.339+00:00,4363.31,4363.61,4363.22,4363.6,25,0.09
2026-09-11T17:38:51.526+00:00,4363.61,4363.67,4362.92,4363.12,25,0.08
2026-09-11T17:38:58.736+00:00,4363.11,4363.58,4363.07,4363.12,25,0.1
2026-09-11T17:39:05.739+00:00,4363.21,4363.39,4362.53,4362.56,25,0.1
2026-09-11T17:39:11.974+00:00,4362.66,4363.01,4362.66,4363.0,25,0.1
2026-09-11T17:39:19.745+00:00,4362.91,4362.91,4362.5,4362.52,25,0.1
2026-09-11T17:39:26.359+00:00,4362.51,4362.66,4362.12,4362.66,25,0.08
2026-09-11T17:39:33.960+00:00,4362.66,4362.97,4362.59,4362.59,25,0.1
2026-09-11T17:39:41.671+00:00,4362.57,4362.98,4362.44,4362.85,25,0.08
2026-09-11T17:39:50.057+00:00,4362.83,4362.83,4362.37,4362.73,25,0.08
2026-09-11T17:39:57.620+00:00,4362.92,4362.92,4362.12,4362.72,25,0.09
2026-09-11T17:40:05.296+00:00,4362.71,4363.13,4362.67,4363.06,25,0.08
2026-09-11T17:40:13.619+00:00,4363.07,4363.58,4363.07,4363.2,25,0.11
2026-09-11T17:40:20.137+00:00,4363.19,4363.69,4363.08,4363.45,25,0.12
2026-09-11T17:40:27.542+00:00,4363.07,4363.49,4362.92,4363.11,25,0.11
2026-09-11T17:40:34.347+00:00,4363.14,4363.69,4362.81,4362.88,25,0.11
2026-09-11T17:40:44.266+00:00,4362.79,4363.0,4362.73,4363.0,25,0.12
2026-09-11T17:40:53.131+00:00,4363.42,4363.58,4362.51,4362.84,25,0.11
2026-09-11T17:41:00.486+00:00,4362.79,4362.79,4361.61,4361.61,25,0.11
2026-09-11T17:41:07.584+00:00,4361.71,4361.95,4361.55,4361.55,25,0.13
2026-09-11T17:41:13.923+00:00,4361.47,4362.91,4361.47,4362.44,25,0.1
2026-09-11T17:41:21.310+00:00,4362.35,4362.35,4360.78,4360.82,25,0.14
2026-09-11T17:41:28.186+00:00,4360.86,4361.38,4360.77,4361.38,25,0.1
2026-09-11T17:41:34.817+00:00,4361.07,4361.85,4360.94,4361.85,25,0.12
2026-09-11T17:41:42.940+00:00,4361.86,4362.07,4361.2,4361.21,25,0.11
2026-09-11T17:41:50.538+00:00,4361.32,4361.42,4360.79,4361.11,25,0.09
2026-09-11T17:41:58.021+00:00,4361.14,4361.37,4360.17,4360.17,25,0.09
2026-09-11T17:42:05.311+00:00,4360.08,4360.58,4360.01,4360.42,25,0.09
2026-09-11T17:42:11.610+00:00,4360.4,4360.45,4360.09,4360.25,25,0.1
2026-09-11T17:42:19.060+00:00,4360.2,4361.06,4360.17,4360.64,25,0.13
2026-09-11T17:42:25.944+00:00,4360.71,4361.19,4360.71,4360.91,25,0.1
2026-09-11T17:42:32.930+00:00,4361.02,4361.38,4360.87,4361.05,25,0.09
2026-09-11T17:42:39.524+00:00,4361.04,4361.32,4360.76,4361.05,25,0.08
2026-09-11T17:42:47.249+00:00,4361.07,4361.49,4360.97,4361.37,25,0.08
2026-09-11T17:42:54.599+00:00,4361.36,4361.59,4361.13,4361.55,25,0.11
2026-09-11T17:43:00.865+00:00,4361.55,4361.74,4361.42,4361.69,25,0.1
2026-09-11T17:43:08.805+00:00,4361.54,4361.83,4361.31,4361.37,25,0.1
2026-09-11T17:43:15.943+00:00,4361.37,4361.78,4361.37,4361.52,25,0.08
2026-09-11T17:43:22.796+00:00,4361.57,4361.91,4361.56,4361.9,25,0.08
2026-09-11T17:43:31.716+00:00,4361.9,4362.11,4361.65,4361.74,25,0.1
2026-09-11T17:43:40.110+00:00,4361.57,4362.62,4361.46,4362.62,25,0.08
2026-09-11T17:43:48.059+00:00,4362.56,4362.59,4362.0,4362.02,25,0.1
2026-09-11T17:43:54.844+00:00,4362.01,4362.2,4361.65,4361.83,25,0.08
2026-09-11T17:44:01.395+00:00,4361.49,4361.85,4361.43,4361.43,25,0.08
2026-09-11T17:44:08.318+00:00,4361.34,4361.97,4361.34,4361.97,25,0.08
2026-09-11T17:44:15.936+00:00,4362.04,4362.54,4361.58,4362.28,25,0.08
2026-09-11T17:44:23.061+00:00,4362.29,4363.79,4362.15,4363.17,25,0.11
2026-09-11T17:44:30.168+00:00,4363.22,4363.22,4362.52,4362.92,25,0.08
2026-09-11T17:44:37.342+00:00,4362.98,4363.01,4362.52,4363.01,25,0.1
2026-09-11T17:44:44.271+00:00,4363.02,4363.02,4361.94,4362.05,25,0.12
2026-09-11T17:44:51.820+00:00,4362.06,4362.5,4361.89,4362.23,25,0.09
2026-09-11T17:45:00.820+00:00,4361.95,4361.99,4361.27,4361.28,25,0.08
2026-09-11T17:45:07.177+00:00,4361.31,4361.51,4361.09,4361.37,25,0.09
2026-09-11T17:45:14.722+00:00,4361.59,4361.78,4361.37,4361.73,25,0.12
2026-09-11T17:45:21.352+00:00,4361.4,4361.4,4360.65,4360.71,25,0.08
2026-09-11T17:45:27.053+00:00,4360.63,4361.02,4360.35,4360.41,25,0.11
2026-09-11T17:45:33.428+00:00,4360.48,4360.96,4360.48,4360.92,25,0.08
2026-09-11T17:45:40.150+00:00,4361.05,4361.9,4360.75,4361.9,25,0.08
2026-09-11T17:45:47.605+00:00,4361.85,4361.88,4361.06,4361.17,25,0.12
2026-09-11T17:45:54.079+00:00,4361.06,4361.19,4360.52,4360.6,25,0.09
2026-09-11T17:46:01.922+00:00,4360.42,4360.61,4359.93,4359.93,25,0.11
2026-09-11T17:46:07.851+00:00,4359.93,4360.44,4359.61,4360.44,25,0.1
2026-09-11T17:46:14.246+00:00,4360.45,4361.02,4360.11,4361.02,25,0.12
2026-09-11T17:46:21.770+00:00,4360.78,4361.22,4360.61,4361.22,25,0.1
2026-09-11T17:46:29.690+00:00,4361.23,4361.28,4360.65,4360.94,25,0.08
2026-09-11T17:46:37.575+00:00,4360.86,4361.17,4360.51,4360.59,25,0.08
2026-09-11T17:46:44.172+00:00,4360.64,4360.64,4359.76,4359.86,25,0.08
2026-09-11T17:46:50.977+00:00,4359.89,4360.2,4359.77,4360.01,25,0.08
2026-09-11T17:46:58.190+00:00,4359.97,4360.01,4359.32,4359.36,25,0.08
2026-09-11T17:47:06.145+00:00,4359.35,4359.79,4359.26,4359.74,25,0.1
2026-09-11T17:47:12.598+00:00,4359.43,4359.71,4359.26,4359.31,25,0.08
2026-09-11T17:47:20.141+00:00,4359.32,4359.64,4359.25,4359.64,25,0.08
2026-09-11T17:47:27.868+00:00,4359.67,4360.61,4359.58,4360.52,25,0.1
2026-09-11T17:47:35.933+00:00,4360.55,4360.8,4360.12,4360.26,25,0.08
2026-09-11T17:47:42.990+00:00,4360.25,4360.59,4360.05,4360.58,25,0.09
2026-09-11T17:47:50.142+00:00,4360.57,4360.57,4359.92,4360.11,25,0.09
2026-09-11T17:47:57.469+00:00,4360.3,4360.47,4359.92,4360.4,25,0.09
2026-09-11T17:48:04.279+00:00,4360.45,4360.55,4360.16,4360.36,25,0.09
2026-09-11T17:48:11.807+00:00,4360.39,4360.68,4360.14,4360.43,25,0.1
2026-09-11T17:48:18.344+00:00,4360.12,4360.12,4359.66,4359.91,25,0.08
2026-09-11T17:48:24.958+00:00,4360.05,4360.34,4359.97,4360.34,25,0.11
2026-09-11T17:48:31.734+00:00,4360.42,4360.44,4359.91,4360.02,25,0.1
2026-09-11T17:48:38.981+00:00,4360.04,4360.48,4359.9,4360.31,25,0.08
2026-09-11T17:48:45.342+00:00,4360.26,4360.72,4360.22,4360.57,25,0.08
2026-09-11T17:48:52.950+00:00,4360.76,4360.88,4360.49,4360.66,25,0.08
2026-09-11T17:48:59.844+00:00,4360.63,4361.68,4359.98,4361.49,25,0.09
2026-09-11T17:49:06.380+00:00,4362.26,4362.48,4361.99,4362.16,25,0.1
2026-09-11T17:49:13.900+00:00,4362.11,4362.24,4361.84,4361.88,25,0.09
2026-09-11T17:49:21.128+00:00,4361.89,4361.99,4361.36,4361.36,25,0.11
2026-09-11T17:49:28.143+00:00,4361.33,4361.99,4361.21,4361.68,25,0.09
2026-09-11T17:49:35.547+00:00,4361.67,4362.19,4361.56,4361.97,25,0.12
2026-09-11T17:49:42.331+00:00,4361.96,4362.3,4361.91,4362.23,25,0.09
2026-09-11T17:49:48.395+00:00,4362.27,4362.3,4361.65,4361.72,25,0.11
2026-09-11T17:49:55.232+00:00,4361.66,4361.84,4361.47,4361.84,25,0.08
2026-09-11T17:50:02.252+00:00,4361.8,4361.96,4360.97,4360.98,25,0.1
2026-09-11T17:50:09.336+00:00,4361.17,4361.68,4360.97,4361.68,25,0.08
2026-09-11T17:50:15.212+00:00,4361.75,4361.82,4361.22,4361.25,25,0.13
