ts_recv_utc,bid,ask,spread,msg_seq
2026-09-11T17:41:24.848+00:00,153.702,153.704,0.002,34
2026-09-11T17:41:25.049+00:00,153.703,153.704,0.001,34
2026-09-11T17:41:25.253+00:00,153.702,153.705,0.003,34
2026-09-11T17:41:25.736+00:00,153.701,153.704,0.003,34
2026-09-11T17:41:26.054+00:00,153.702,153.703,0.001,34
2026-09-11T17:41:26.861+00:00,153.701,153.704,0.003,34
2026-09-11T17:41:27.065+00:00,153.709,153.711,0.002,34
2026-09-11T17:41:27.263+00:00,153.709,153.716,0.007,34
2026-09-11T17:41:27.670+00:00,153.709,153.714,0.005,34
2026-09-11T17:41:27.864+00:00,153.709,153.712,0.003,34
2026-09-11T17:41:29.072+00:00,153.709,153.71,0.001,34
2026-09-11T17:41:29.270+00:00,153.708,153.711,0.003,34
2026-09-11T17:41:29.473+00:00,153.707,153.71,0.003,34
2026-09-11T17:41:29.674+00:00,153.71,153.711,0.001,34
2026-09-11T17:41:29.885+00:00,153.709,153.71,0.001,34
2026-09-11T17:41:30.079+00:00,153.71,153.711,0.001,34
2026-09-11T17:41:30.486+00:00,153.71,153.713,0.003,34
2026-09-11T17:41:30.682+00:00,153.711,153.712,0.001,34
2026-09-11T17:41:30.883+00:00,153.712,153.713,0.001,34
2026-09-11T17:41:31.289+00:00,153.712,153.714,0.002,34
2026-09-11T17:41:31.489+00:00,153.712,153.713,0.001,34
2026-09-11T17:41:32.096+00:00,153.713,153.714,0.001,34
2026-09-11T17:41:32.299+00:00,153.712,153.715,0.003,34
2026-09-11T17:41:33.100+00:00,153.711,153.714,0.003,34
2026-09-11T17:41:36.102+00:00,153.712,153.715,0.003,34
2026-09-11T17:41:37.842+00:00,153.712,153.713,0.001,35
2026-09-11T17:41:38.045+00:00,153.711,153.712,0.001,35
2026-09-11T17:41:38.445+00:00,153.713,153.714,0.001,35
2026-09-11T17:41:38.646+00:00,153.711,153.712,0.001,35
2026-09-11T17:41:38.846+00:00,153.712,153.713,0.001,35
2026-09-11T17:41:39.046+00:00,153.711,153.712,0.001,35
2026-09-11T17:41:39.664+00:00,153.712,153.713,0.001,35
2026-09-11T17:41:39.867+00:00,153.71,153.712,0.002,35
2026-09-11T17:41:40.063+00:00,153.711,153.712,0.001,35
2026-09-11T17:41:40.261+00:00,153.712,153.713,0.001,35
2026-09-11T17:41:41.614+00:00,153.71,153.712,0.002,35
2026-09-11T17:41:42.015+00:00,153.709,153.712,0.003,35
2026-09-11T17:41:42.217+00:00,153.71,153.711,0.001,35
2026-09-11T17:41:42.617+00:00,153.708,153.711,0.003,35
2026-09-11T17:41:42.820+00:00,153.709,153.712,0.003,35
2026-09-11T17:41:43.623+00:00,153.707,153.712,0.005,35
2026-09-11T17:41:43.824+00:00,153.707,153.711,0.004,35
2026-09-11T17:41:44.024+00:00,153.71,153.711,0.001,35
2026-09-11T17:41:44.626+00:00,153.708,153.71,0.002,35
2026-09-11T17:41:44.827+00:00,153.709,153.712,0.003,35
2026-09-11T17:41:46.035+00:00,153.704,153.711,0.007,35
2026-09-11T17:41:46.236+00:00,153.705,153.712,0.007,35
2026-09-11T17:41:46.439+00:00,153.704,153.711,0.007,35
2026-09-11T17:41:46.841+00:00,153.705,153.712,0.007,35
2026-09-11T17:41:47.047+00:00,153.707,153.712,0.005,35
2026-09-11T17:41:47.244+00:00,153.706,153.713,0.007,35
2026-09-11T17:41:47.445+00:00,153.71,153.713,0.003,35
2026-09-11T17:41:47.646+00:00,153.711,153.714,0.003,35
2026-09-11T17:41:47.845+00:00,153.708,153.711,0.003,35
2026-09-11T17:41:48.047+00:00,153.71,153.713,0.003,35
2026-09-11T17:41:48.248+00:00,153.711,153.714,0.003,35
2026-09-11T17:41:48.451+00:00,153.709,153.713,0.004,35
2026-09-11T17:41:48.649+00:00,153.71,153.714,0.004,35
2026-09-11T17:41:49.049+00:00,153.71,153.713,0.003,35
2026-09-11T17:41:49.252+00:00,153.711,153.714,0.003,35
2026-09-11T17:41:49.748+00:00,153.71,153.713,0.003,35
2026-09-11T17:41:50.112+00:00,153.71,153.712,0.002,35
2026-09-11T17:41:51.590+00:00,153.71,153.713,0.003,35
2026-09-11T17:41:51.789+00:00,153.711,153.714,0.003,35
2026-09-11T17:41:52.429+00:00,153.712,153.715,0.003,35
2026-09-11T17:41:52.628+00:00,153.711,153.714,0.003,35
2026-09-11T17:41:52.827+00:00,153.71,153.713,0.003,35
2026-09-11T17:41:53.033+00:00,153.71,153.712,0.002,35
2026-09-11T17:41:53.231+00:00,153.711,153.714,0.003,35
2026-09-11T17:41:54.236+00:00,153.71,153.713,0.003,35
2026-09-11T17:41:54.641+00:00,153.709,153.712,0.003,35
2026-09-11T17:41:54.847+00:00,153.706,153.71,0.004,35
2026-09-11T17:41:55.039+00:00,153.707,153.71,0.003,35
2026-09-11T17:41:55.241+00:00,153.709,153.71,0.001,35
2026-09-11T17:41:55.442+00:00,153.705,153.708,0.003,35
2026-09-11T17:41:56.171+00:00,153.707,153.709,0.002,35
2026-09-11T17:41:56.374+00:00,153.706,153.709,0.003,35
2026-09-11T17:41:56.581+00:00,153.704,153.707,0.003,35
2026-09-11T17:41:56.775+00:00,153.706,153.707,0.001,35
2026-09-11T17:41:56.975+00:00,153.704,153.705,0.001,35
2026-09-11T17:41:57.176+00:00,153.704,153.706,0.002,35
2026-09-11T17:41:57.378+00:00,153.704,153.705,0.001,35
2026-09-11T17:41:57.579+00:00,153.706,153.707,0.001,35
2026-09-11T17:41:57.780+00:00,153.704,153.705,0.001,35
2026-09-11T17:41:58.347+00:00,153.705,153.706,0.001,35
2026-09-11T17:41:58.733+00:00,153.706,153.707,0.001,35
2026-09-11T17:41:58.933+00:00,153.704,153.706,0.002,35
2026-09-11T17:41:59.132+00:00,153.706,153.707,0.001,35
2026-09-11T17:42:00.282+00:00,153.705,153.706,0.001,35
2026-09-11T17:42:00.488+00:00,153.704,153.705,0.001,35
2026-09-11T17:42:00.688+00:00,153.705,153.706,0.001,35
2026-09-11T17:42:00.896+00:00,153.705,153.707,0.002,35
2026-09-11T17:42:01.092+00:00,153.706,153.709,0.003,35
2026-09-11T17:42:01.291+00:00,153.708,153.711,0.003,35
2026-09-11T17:42:01.491+00:00,153.709,153.711,0.002,35
2026-09-11T17:42:01.692+00:00,153.709,153.71,0.001,35
2026-09-11T17:42:01.893+00:00,153.708,153.71,0.002,35
2026-09-11T17:42:02.096+00:00,153.707,153.709,0.002,35
2026-09-11T17:42:02.296+00:00,153.709,153.712,0.003,35
2026-09-11T17:42:02.700+00:00,153.711,153.714,0.003,35
2026-09-11T17:42:02.903+00:00,153.71,153.713,0.003,36
2026-09-11T17:42:03.503+00:00,153.708,153.713,0.005,36
2026-09-11T17:42:03.903+00:00,153.71,153.713,0.003,36
2026-09-11T17:42:04.102+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:04.301+00:00,153.711,153.714,0.003,36
2026-09-11T17:42:04.703+00:00,153.713,153.716,0.003,36
2026-09-11T17:42:04.904+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:05.105+00:00,153.713,153.716,0.003,36
2026-09-11T17:42:05.305+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:05.706+00:00,153.711,153.715,0.004,36
2026-09-11T17:42:06.123+00:00,153.711,153.714,0.003,36
2026-09-11T17:42:06.513+00:00,153.712,153.713,0.001,36
2026-09-11T17:42:07.318+00:00,153.711,153.714,0.003,36
2026-09-11T17:42:08.128+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:08.739+00:00,153.713,153.716,0.003,36
2026-09-11T17:42:08.939+00:00,153.711,153.713,0.002,36
2026-09-11T17:42:09.250+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:09.450+00:00,153.713,153.714,0.001,36
2026-09-11T17:42:09.650+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:09.869+00:00,153.711,153.713,0.002,36
2026-09-11T17:42:10.721+00:00,153.71,153.713,0.003,36
2026-09-11T17:42:11.120+00:00,153.711,153.714,0.003,36
2026-09-11T17:42:12.091+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:12.689+00:00,153.713,153.716,0.003,36
2026-09-11T17:42:12.893+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:13.296+00:00,153.713,153.714,0.001,36
2026-09-11T17:42:13.900+00:00,153.712,153.715,0.003,36
2026-09-11T17:42:15.108+00:00,153.71,153.713,0.003,36
2026-09-11T17:42:15.309+00:00,153.709,153.712,0.003,36
2026-09-11T17:42:15.511+00:00,153.71,153.713,0.003,36
2026-09-11T17:42:15.913+00:00,153.709,153.712,0.003,36
2026-09-11T17:42:16.729+00:00,153.709,153.713,0.004,36
2026-09-11T17:42:16.927+00:00,153.709,153.712,0.003,36
2026-09-11T17:42:17.331+00:00,153.71,153.711,0.001,36
2026-09-11T17:42:17.939+00:00,153.709,153.71,0.001,36
2026-09-11T17:42:18.824+00:00,153.71,153.711,0.001,36
2026-09-11T17:42:19.109+00:00,153.709,153.71,0.001,36
2026-09-11T17:42:21.076+00:00,153.71,153.711,0.001,36
2026-09-11T17:42:21.478+00:00,153.707,153.71,0.003,36
2026-09-11T17:42:21.680+00:00,153.708,153.709,0.001,36
2026-09-11T17:42:21.967+00:00,153.707,153.708,0.001,36
2026-09-11T17:42:22.166+00:00,153.704,153.707,0.003,36
2026-09-11T17:42:22.571+00:00,153.701,153.708,0.007,36
2026-09-11T17:42:22.773+00:00,153.702,153.709,0.007,36
2026-09-11T17:42:22.974+00:00,153.701,153.708,0.007,36
2026-09-11T17:42:23.776+00:00,153.706,153.711,0.005,36
2026-09-11T17:42:23.976+00:00,153.705,153.71,0.005,36
2026-09-11T17:42:24.178+00:00,153.708,153.709,0.001,36
2026-09-11T17:42:24.379+00:00,153.707,153.71,0.003,36
2026-09-11T17:42:24.579+00:00,153.706,153.709,0.003,36
2026-09-11T17:42:24.982+00:00,153.707,153.71,0.003,36
2026-09-11T17:42:25.380+00:00,153.706,153.709,0.003,36
2026-09-11T17:42:25.582+00:00,153.707,153.71,0.003,36
2026-09-11T17:42:25.783+00:00,153.706,153.709,0.003,36
2026-09-11T17:42:25.982+00:00,153.707,153.71,0.003,36
2026-09-11T17:42:27.428+00:00,153.706,153.709,0.003,36
2026-09-11T17:42:27.630+00:00,153.707,153.71,0.003,36
2026-09-11T17:42:27.829+00:00,153.706,153.709,0.003,36
2026-09-11T17:42:28.136+00:00,153.707,153.708,0.001,37
2026-09-11T17:42:28.337+00:00,153.702,153.703,0.001,37
2026-09-11T17:42:28.536+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:29.140+00:00,153.703,153.706,0.003,37
2026-09-11T17:42:29.551+00:00,153.702,153.704,0.002,37
2026-09-11T17:42:29.753+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:29.954+00:00,153.706,153.708,0.002,37
2026-09-11T17:42:30.358+00:00,153.707,153.71,0.003,37
2026-09-11T17:42:30.558+00:00,153.706,153.706,0.0,37
2026-09-11T17:42:30.758+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:30.959+00:00,153.705,153.706,0.001,37
2026-09-11T17:42:31.158+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:31.358+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:31.559+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:32.573+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:32.974+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:33.200+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:33.600+00:00,153.703,153.706,0.003,37
2026-09-11T17:42:34.001+00:00,153.702,153.705,0.003,37
2026-09-11T17:42:34.202+00:00,153.703,153.706,0.003,37
2026-09-11T17:42:35.208+00:00,153.705,153.706,0.001,37
2026-09-11T17:42:35.612+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:38.007+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:38.408+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:39.209+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:39.410+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:39.611+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:39.812+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:40.242+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:40.443+00:00,153.704,153.707,0.003,37
2026-09-11T17:42:41.050+00:00,153.705,153.706,0.001,37
2026-09-11T17:42:41.454+00:00,153.703,153.705,0.002,37
2026-09-11T17:42:41.656+00:00,153.705,153.706,0.001,37
2026-09-11T17:42:41.859+00:00,153.706,153.708,0.002,37
2026-09-11T17:42:42.059+00:00,153.703,153.704,0.001,37
2026-09-11T17:42:42.261+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:42.461+00:00,153.706,153.709,0.003,37
2026-09-11T17:42:43.065+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:44.393+00:00,153.706,153.708,0.002,37
2026-09-11T17:42:44.592+00:00,153.705,153.706,0.001,37
2026-09-11T17:42:44.795+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:44.998+00:00,153.707,153.708,0.001,37
2026-09-11T17:42:45.197+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:45.397+00:00,153.707,153.708,0.001,37
2026-09-11T17:42:45.600+00:00,153.706,153.709,0.003,37
2026-09-11T17:42:45.800+00:00,153.707,153.71,0.003,37
2026-09-11T17:42:46.003+00:00,153.709,153.71,0.001,37
2026-09-11T17:42:46.651+00:00,153.707,153.709,0.002,37
2026-09-11T17:42:46.853+00:00,153.708,153.709,0.001,37
2026-09-11T17:42:47.055+00:00,153.706,153.709,0.003,37
2026-09-11T17:42:47.858+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:48.053+00:00,153.706,153.709,0.003,37
2026-09-11T17:42:48.305+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:48.901+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:49.132+00:00,153.705,153.708,0.003,37
2026-09-11T17:42:49.335+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:50.543+00:00,153.707,153.709,0.002,37
2026-09-11T17:42:50.745+00:00,153.706,153.707,0.001,37
2026-09-11T17:42:50.945+00:00,153.707,153.708,0.001,37
2026-09-11T17:42:51.367+00:00,153.705,153.707,0.002,37
2026-09-11T17:42:51.573+00:00,153.708,153.709,0.001,37
2026-09-11T17:42:51.780+00:00,153.707,153.71,0.003,37
2026-09-11T17:42:52.183+00:00,153.71,153.711,0.001,37
2026-09-11T17:42:52.382+00:00,153.709,153.711,0.002,37
2026-09-11T17:42:52.583+00:00,153.707,153.709,0.002,37
2026-09-11T17:42:52.784+00:00,153.708,153.71,0.002,37
2026-09-11T17:42:52.986+00:00,153.708,153.709,0.001,38
2026-09-11T17:42:53.187+00:00,153.708,153.711,0.003,38
2026-09-11T17:42:53.589+00:00,153.707,153.71,0.003,38
2026-09-11T17:42:54.594+00:00,153.709,153.71,0.001,38
2026-09-11T17:42:54.795+00:00,153.707,153.71,0.003,38
2026-09-11T17:42:54.995+00:00,153.708,153.711,0.003,38
2026-09-11T17:42:55.400+00:00,153.707,153.71,0.003,38
2026-09-11T17:42:55.765+00:00,153.708,153.711,0.003,38
2026-09-11T17:42:56.368+00:00,153.709,153.71,0.001,38
2026-09-11T17:42:57.213+00:00,153.71,153.712,0.002,38
2026-09-11T17:42:58.124+00:00,153.708,153.709,0.001,38
2026-09-11T17:42:58.325+00:00,153.707,153.71,0.003,38
2026-09-11T17:42:58.527+00:00,153.71,153.713,0.003,38
2026-09-11T17:42:58.728+00:00,153.711,153.714,0.003,38
2026-09-11T17:42:58.929+00:00,153.712,153.713,0.001,38
2026-09-11T17:42:59.131+00:00,153.711,153.714,0.003,38
2026-09-11T17:42:59.331+00:00,153.71,153.713,0.003,38
2026-09-11T17:43:00.006+00:00,153.711,153.712,0.001,38
2026-09-11T17:43:00.781+00:00,153.71,153.713,0.003,38
2026-09-11T17:43:01.781+00:00,153.709,153.712,0.003,38
2026-09-11T17:43:02.187+00:00,153.708,153.711,0.003,38
2026-09-11T17:43:02.390+00:00,153.709,153.712,0.003,38
2026-09-11T17:43:02.937+00:00,153.71,153.713,0.003,38
2026-09-11T17:43:04.086+00:00,153.711,153.714,0.003,38
2026-09-11T17:43:04.844+00:00,153.71,153.713,0.003,38
2026-09-11T17:43:05.046+00:00,153.713,153.714,0.001,38
2026-09-11T17:43:05.849+00:00,153.712,153.713,0.001,38
2026-09-11T17:43:06.251+00:00,153.711,153.714,0.003,38
2026-09-11T17:43:06.649+00:00,153.712,153.713,0.001,38
2026-09-11T17:43:06.849+00:00,153.717,153.72,0.003,38
2026-09-11T17:43:07.052+00:00,153.718,153.721,0.003,38
2026-09-11T17:43:07.254+00:00,153.717,153.719,0.002,38
2026-09-11T17:43:07.480+00:00,153.719,153.721,0.002,38
2026-09-11T17:43:07.682+00:00,153.718,153.718,0.0,38
2026-09-11T17:43:07.882+00:00,153.718,153.719,0.001,38
2026-09-11T17:43:08.322+00:00,153.719,153.719,0.0,38
2026-09-11T17:43:08.725+00:00,153.719,153.72,0.001,38
2026-09-11T17:43:09.929+00:00,153.72,153.721,0.001,38
2026-09-11T17:43:10.132+00:00,153.719,153.72,0.001,38
2026-09-11T17:43:10.329+00:00,153.72,153.721,0.001,38
2026-09-11T17:43:10.531+00:00,153.718,153.72,0.002,38
2026-09-11T17:43:10.735+00:00,153.719,153.72,0.001,38
2026-09-11T17:43:11.135+00:00,153.718,153.721,0.003,38
2026-09-11T17:43:11.338+00:00,153.718,153.719,0.001,38
2026-09-11T17:43:12.139+00:00,153.719,153.72,0.001,38
2026-09-11T17:43:12.340+00:00,153.72,153.721,0.001,38
2026-09-11T17:43:12.542+00:00,153.719,153.72,0.001,38
2026-09-11T17:43:14.780+00:00,153.72,153.722,0.002,38
2026-09-11T17:43:14.983+00:00,153.719,153.72,0.001,38
2026-09-11T17:43:17.117+00:00,153.717,153.719,0.002,38
2026-09-11T17:43:17.317+00:00,153.716,153.719,0.003,38
2026-09-11T17:43:17.515+00:00,153.718,153.719,0.001,38
2026-09-11T17:43:18.131+00:00,153.717,153.72,0.003,39
2026-09-11T17:43:18.737+00:00,153.717,153.718,0.001,39
2026-09-11T17:43:18.940+00:00,153.716,153.718,0.002,39
2026-09-11T17:43:19.137+00:00,153.718,153.72,0.002,39
2026-09-11T17:43:19.339+00:00,153.717,153.718,0.001,39
2026-09-11T17:43:19.940+00:00,153.714,153.721,0.007,39
2026-09-11T17:43:20.142+00:00,153.716,153.722,0.006,39
2026-09-11T17:43:20.548+00:00,153.719,153.722,0.003,39
2026-09-11T17:43:20.954+00:00,153.718,153.721,0.003,39
2026-09-11T17:43:21.155+00:00,153.719,153.722,0.003,39
2026-09-11T17:43:21.356+00:00,153.718,153.721,0.003,39
2026-09-11T17:43:21.557+00:00,153.719,153.721,0.002,39
2026-09-11T17:43:21.960+00:00,153.721,153.722,0.001,39
2026-09-11T17:43:22.160+00:00,153.721,153.724,0.003,39
2026-09-11T17:43:22.768+00:00,153.72,153.722,0.002,39
2026-09-11T17:43:22.971+00:00,153.72,153.723,0.003,39
2026-09-11T17:43:23.170+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:23.370+00:00,153.721,153.724,0.003,39
2026-09-11T17:43:24.194+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:24.400+00:00,153.721,153.723,0.002,39
2026-09-11T17:43:25.075+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:25.277+00:00,153.724,153.727,0.003,39
2026-09-11T17:43:25.478+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:26.214+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:26.414+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:26.817+00:00,153.724,153.727,0.003,39
2026-09-11T17:43:27.020+00:00,153.725,153.726,0.001,39
2026-09-11T17:43:27.623+00:00,153.722,153.723,0.001,39
2026-09-11T17:43:27.821+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:28.021+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:28.423+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:28.623+00:00,153.724,153.727,0.003,39
2026-09-11T17:43:28.824+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:30.769+00:00,153.722,153.724,0.002,39
2026-09-11T17:43:30.972+00:00,153.723,153.725,0.002,39
2026-09-11T17:43:31.713+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:31.918+00:00,153.724,153.725,0.001,39
2026-09-11T17:43:32.118+00:00,153.721,153.723,0.002,39
2026-09-11T17:43:32.318+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:32.520+00:00,153.719,153.722,0.003,39
2026-09-11T17:43:32.720+00:00,153.72,153.724,0.004,39
2026-09-11T17:43:32.919+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:33.530+00:00,153.723,153.726,0.003,39
2026-09-11T17:43:33.731+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:34.954+00:00,153.723,153.724,0.001,39
2026-09-11T17:43:35.602+00:00,153.722,153.723,0.001,39
2026-09-11T17:43:35.804+00:00,153.723,153.724,0.001,39
2026-09-11T17:43:36.005+00:00,153.722,153.723,0.001,39
2026-09-11T17:43:36.208+00:00,153.723,153.724,0.001,39
2026-09-11T17:43:37.159+00:00,153.721,153.723,0.002,39
2026-09-11T17:43:37.359+00:00,153.723,153.724,0.001,39
2026-09-11T17:43:38.053+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:38.254+00:00,153.721,153.724,0.003,39
2026-09-11T17:43:38.459+00:00,153.721,153.723,0.002,39
2026-09-11T17:43:39.057+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:39.367+00:00,153.72,153.723,0.003,39
2026-09-11T17:43:39.780+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:40.746+00:00,153.721,153.723,0.002,39
2026-09-11T17:43:40.949+00:00,153.722,153.724,0.002,39
2026-09-11T17:43:41.616+00:00,153.722,153.725,0.003,39
2026-09-11T17:43:41.819+00:00,153.721,153.724,0.003,39
2026-09-11T17:43:42.023+00:00,153.72,153.723,0.003,39
2026-09-11T17:43:42.219+00:00,153.719,153.722,0.003,39
2026-09-11T17:43:42.625+00:00,153.721,153.723,0.002,39
2026-09-11T17:43:42.826+00:00,153.718,153.721,0.003,39
2026-09-11T17:43:43.292+00:00,153.719,153.722,0.003,40
2026-09-11T17:43:43.497+00:00,153.721,153.722,0.001,40
2026-09-11T17:43:43.699+00:00,153.722,153.723,0.001,40
2026-09-11T17:43:43.897+00:00,153.722,153.725,0.003,40
2026-09-11T17:43:44.304+00:00,153.721,153.724,0.003,40
2026-09-11T17:43:44.506+00:00,153.722,153.725,0.003,40
2026-09-11T17:43:44.707+00:00,153.723,153.726,0.003,40
2026-09-11T17:43:45.316+00:00,153.722,153.725,0.003,40
2026-09-11T17:43:45.714+00:00,153.724,153.725,0.001,40
2026-09-11T17:43:45.929+00:00,153.721,153.724,0.003,40
2026-09-11T17:43:47.397+00:00,153.722,153.725,0.003,40
2026-09-11T17:43:47.597+00:00,153.715,153.718,0.003,40
2026-09-11T17:43:47.798+00:00,153.717,153.72,0.003,40
2026-09-11T17:43:47.997+00:00,153.716,153.72,0.004,40
2026-09-11T17:43:48.405+00:00,153.718,153.72,0.002,40
2026-09-11T17:43:48.798+00:00,153.719,153.721,0.002,40
2026-09-11T17:43:48.999+00:00,153.719,153.722,0.003,40
2026-09-11T17:43:49.644+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:49.844+00:00,153.722,153.723,0.001,40
2026-09-11T17:43:50.447+00:00,153.721,153.722,0.001,40
2026-09-11T17:43:50.846+00:00,153.722,153.723,0.001,40
2026-09-11T17:43:51.249+00:00,153.719,153.722,0.003,40
2026-09-11T17:43:51.651+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:51.851+00:00,153.722,153.723,0.001,40
2026-09-11T17:43:53.066+00:00,153.721,153.722,0.001,40
2026-09-11T17:43:53.476+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:53.673+00:00,153.72,153.724,0.004,40
2026-09-11T17:43:54.081+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:54.283+00:00,153.72,153.722,0.002,40
2026-09-11T17:43:54.483+00:00,153.721,153.722,0.001,40
2026-09-11T17:43:54.686+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:54.885+00:00,153.721,153.722,0.001,40
2026-09-11T17:43:55.091+00:00,153.722,153.723,0.001,40
2026-09-11T17:43:55.491+00:00,153.72,153.722,0.002,40
2026-09-11T17:43:55.691+00:00,153.719,153.721,0.002,40
2026-09-11T17:43:56.544+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:56.702+00:00,153.722,153.723,0.001,40
2026-09-11T17:43:56.899+00:00,153.72,153.723,0.003,40
2026-09-11T17:43:57.099+00:00,153.718,153.721,0.003,40
2026-09-11T17:43:57.299+00:00,153.719,153.722,0.003,40
2026-09-11T17:43:58.043+00:00,153.718,153.721,0.003,40
2026-09-11T17:43:58.241+00:00,153.719,153.722,0.003,40
2026-09-11T17:43:58.439+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:58.648+00:00,153.719,153.72,0.001,40
2026-09-11T17:43:58.841+00:00,153.719,153.722,0.003,40
2026-09-11T17:43:59.382+00:00,153.72,153.721,0.001,40
2026-09-11T17:43:59.788+00:00,153.719,153.722,0.003,40
2026-09-11T17:44:00.990+00:00,153.72,153.721,0.001,40
2026-09-11T17:44:01.191+00:00,153.72,153.723,0.003,40
2026-09-11T17:44:02.003+00:00,153.721,153.724,0.003,40
2026-09-11T17:44:02.197+00:00,153.72,153.723,0.003,40
2026-09-11T17:44:02.400+00:00,153.718,153.721,0.003,40
2026-09-11T17:44:02.595+00:00,153.719,153.722,0.003,40
2026-09-11T17:44:02.998+00:00,153.721,153.722,0.001,40
2026-09-11T17:44:03.202+00:00,153.722,153.723,0.001,40
2026-09-11T17:44:03.397+00:00,153.724,153.725,0.001,40
2026-09-11T17:44:03.596+00:00,153.72,153.722,0.002,40
2026-09-11T17:44:03.811+00:00,153.722,153.725,0.003,40
2026-09-11T17:44:04.003+00:00,153.72,153.722,0.002,40
2026-09-11T17:44:04.210+00:00,153.723,153.726,0.003,40
2026-09-11T17:44:04.405+00:00,153.722,153.723,0.001,40
2026-09-11T17:44:05.411+00:00,153.721,153.724,0.003,40
2026-09-11T17:44:05.611+00:00,153.722,153.723,0.001,40
2026-09-11T17:44:05.811+00:00,153.722,153.724,0.002,40
2026-09-11T17:44:06.011+00:00,153.723,153.726,0.003,40
2026-09-11T17:44:06.227+00:00,153.725,153.726,0.001,40
2026-09-11T17:44:06.417+00:00,153.723,153.726,0.003,40
2026-09-11T17:44:07.017+00:00,153.725,153.726,0.001,40
2026-09-11T17:44:07.223+00:00,153.723,153.725,0.002,40
2026-09-11T17:44:07.422+00:00,153.722,153.725,0.003,40
2026-09-11T17:44:07.620+00:00,153.721,153.724,0.003,40
2026-09-11T17:44:08.223+00:00,153.719,153.722,0.003,40
2026-09-11T17:44:08.425+00:00,153.721,153.724,0.003,41
2026-09-11T17:44:08.735+00:00,153.722,153.725,0.003,41
2026-09-11T17:44:09.028+00:00,153.722,153.724,0.002,41
2026-09-11T17:44:09.228+00:00,153.723,153.724,0.001,41
2026-09-11T17:44:09.428+00:00,153.724,153.726,0.002,41
2026-09-11T17:44:09.631+00:00,153.723,153.724,0.001,41
2026-09-11T17:44:10.040+00:00,153.72,153.723,0.003,41
2026-09-11T17:44:10.434+00:00,153.721,153.724,0.003,41
2026-09-11T17:44:10.835+00:00,153.722,153.725,0.003,41
2026-09-11T17:44:11.245+00:00,153.721,153.724,0.003,41
