ts_recv_utc,bid,ask,spread,msg_seq
2026-09-11T17:24:25.741+00:00,4368.32,4368.44,0.12,7
2026-09-11T17:24:26.246+00:00,4368.31,4368.43,0.12,7
2026-09-11T17:24:26.472+00:00,4368.44,4368.55,0.11,7
2026-09-11T17:24:26.703+00:00,4368.39,4368.5,0.11,7
2026-09-11T17:24:27.147+00:00,4368.5,4368.6,0.1,7
2026-09-11T17:24:27.371+00:00,4368.45,4368.56,0.11,7
2026-09-11T17:24:27.637+00:00,4368.43,4368.55,0.12,7
2026-09-11T17:24:27.862+00:00,4368.5,4368.61,0.11,7
2026-09-11T17:24:28.088+00:00,4368.48,4368.57,0.09,7
2026-09-11T17:24:28.313+00:00,4368.43,4368.53,0.1,7
2026-09-11T17:24:28.687+00:00,4368.47,4368.58,0.11,7
2026-09-11T17:24:28.913+00:00,4368.49,4368.59,0.1,7
2026-09-11T17:24:29.363+00:00,4368.71,4368.81,0.1,7
2026-09-11T17:24:29.588+00:00,4368.58,4368.66,0.08,7
2026-09-11T17:24:29.813+00:00,4368.84,4368.93,0.09,7
2026-09-11T17:24:30.038+00:00,4368.83,4368.94,0.11,7
2026-09-11T17:24:30.414+00:00,4368.86,4368.96,0.1,7
2026-09-11T17:24:30.639+00:00,4368.58,4368.68,0.1,7
2026-09-11T17:24:30.864+00:00,4368.56,4368.66,0.1,8
2026-09-11T17:24:31.088+00:00,4368.53,4368.64,0.11,8
2026-09-11T17:24:31.389+00:00,4368.53,4368.65,0.12,8
2026-09-11T17:24:31.740+00:00,4368.54,4368.64,0.1,8
2026-09-11T17:24:31.996+00:00,4368.57,4368.67,0.1,8
2026-09-11T17:24:32.221+00:00,4368.56,4368.66,0.1,8
2026-09-11T17:24:32.739+00:00,4368.48,4368.57,0.09,8
2026-09-11T17:24:32.980+00:00,4368.56,4368.66,0.1,8
2026-09-11T17:24:33.739+00:00,4368.47,4368.57,0.1,8
2026-09-11T17:24:34.022+00:00,4368.46,4368.57,0.11,8
2026-09-11T17:24:34.318+00:00,4368.52,4368.62,0.1,8
2026-09-11T17:24:34.550+00:00,4368.84,4368.93,0.09,8
2026-09-11T17:24:34.769+00:00,4368.91,4368.99,0.08,8
2026-09-11T17:24:34.994+00:00,4369.07,4369.16,0.09,8
2026-09-11T17:24:35.221+00:00,4368.75,4368.85,0.1,8
2026-09-11T17:24:35.443+00:00,4368.75,4368.86,0.11,8
2026-09-11T17:24:35.668+00:00,4368.74,4368.85,0.11,8
2026-09-11T17:24:35.895+00:00,4368.77,4368.89,0.12,8
2026-09-11T17:24:36.194+00:00,4368.78,4368.88,0.1,8
2026-09-11T17:24:36.802+00:00,4368.68,4368.79,0.11,8
2026-09-11T17:24:37.028+00:00,4368.68,4368.78,0.1,8
2026-09-11T17:24:37.253+00:00,4368.61,4368.72,0.11,8
2026-09-11T17:24:37.480+00:00,4368.55,4368.65,0.1,8
2026-09-11T17:24:37.741+00:00,4368.55,4368.66,0.11,8
2026-09-11T17:24:38.002+00:00,4368.67,4368.77,0.1,8
2026-09-11T17:24:38.229+00:00,4368.65,4368.74,0.09,8
2026-09-11T17:24:38.636+00:00,4368.64,4368.75,0.11,8
2026-09-11T17:24:38.976+00:00,4368.62,4368.73,0.11,8
2026-09-11T17:24:39.202+00:00,4368.62,4368.75,0.13,8
2026-09-11T17:24:39.501+00:00,4368.64,4368.76,0.12,8
2026-09-11T17:24:39.729+00:00,4368.69,4368.81,0.12,8
2026-09-11T17:24:39.952+00:00,4368.66,4368.76,0.1,8
2026-09-11T17:24:40.176+00:00,4368.65,4368.75,0.1,8
2026-09-11T17:24:40.400+00:00,4368.76,4368.86,0.1,8
2026-09-11T17:24:40.628+00:00,4369.03,4369.13,0.1,8
2026-09-11T17:24:40.853+00:00,4368.85,4368.94,0.09,8
2026-09-11T17:24:41.077+00:00,4368.87,4368.95,0.08,8
2026-09-11T17:24:41.301+00:00,4368.85,4368.93,0.08,8
2026-09-11T17:24:41.526+00:00,4368.76,4368.85,0.09,8
2026-09-11T17:24:41.740+00:00,4368.73,4368.82,0.09,8
2026-09-11T17:24:41.978+00:00,4368.75,4368.84,0.09,8
2026-09-11T17:24:42.204+00:00,4368.93,4369.02,0.09,8
2026-09-11T17:24:42.429+00:00,4368.94,4369.04,0.1,8
2026-09-11T17:24:42.653+00:00,4368.99,4369.07,0.08,8
2026-09-11T17:24:42.878+00:00,4369.0,4369.08,0.08,8
2026-09-11T17:24:43.103+00:00,4369.01,4369.09,0.08,8
2026-09-11T17:24:43.329+00:00,4369.0,4369.08,0.08,8
2026-09-11T17:24:43.810+00:00,4369.32,4369.4,0.08,8
2026-09-11T17:24:44.033+00:00,4369.29,4369.37,0.08,8
2026-09-11T17:24:44.259+00:00,4369.24,4369.33,0.09,8
2026-09-11T17:24:44.485+00:00,4369.28,4369.37,0.09,8
2026-09-11T17:24:44.792+00:00,4369.27,4369.35,0.08,8
2026-09-11T17:24:44.933+00:00,4369.06,4369.14,0.08,8
2026-09-11T17:24:45.161+00:00,4369.13,4369.21,0.08,8
2026-09-11T17:24:45.384+00:00,4368.95,4369.03,0.08,8
2026-09-11T17:24:45.636+00:00,4369.1,4369.2,0.1,8
2026-09-11T17:24:45.838+00:00,4368.79,4368.9,0.11,8
